IID,ROI_0,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96,ROI_97,ROI_98,ROI_99,ROI_100,ROI_101,ROI_102,ROI_103,ROI_104,ROI_105,ROI_106,ROI_107,ROI_108,ROI_109,ROI_110,ROI_111,ROI_112,ROI_113,ROI_114,ROI_115
100206,0.07877159,0.02977532,0.16143481,0.03894391,0.14186417,0.46832547,0.00068130076,7.772613e-05,0.06310938,0.29164785,0.07640894,0.0008768214,0.07981029,6.047515e-05,0.03753906,0.18055181,0.007865279,0.31990448,0.018745685,0.00031200796,0.0061414884,3.8447915e-06,0.016115068,0.001888112,0.017037366,0.18204872,0.048353925,0.5261835,0.0051431265,0.014378294,0.29800004,0.16620608,0.72613597,0.15955378,1.1644584,0.07457584,0.098498784,0.006312839,0.569978,0.004380856,0.00031718714,0.0006640227,0.29751197,0.2875101,0.02748984,0.01585979,0.21547712,0.20040406,0.0072165052,0.008820173,0.17657624,0.022679606,0.1851476,0.20434287,0.09150735,0.0099106375,0.0030422625,0.2006222,0.00020711904,0.87184083,0.027125187,0.12712614,0.0053993906,0.42644155,0.36476117,0.14260744,0.04100613,0.01232611,0.2848066,0.063596,0.03598252,0.025449712,0.07383985,0.13567261,0.0016852164,0.048425835,0.23641504,0.14854395,0.10421526,0.2926846,0.13755476,0.99599737,0.0012364418,0.004464824,0.11254893,0.14014146,0.13236547,0.26144168,0.18218482,0.002078164,0.042971626,0.043775026,0.0015260722,0.0006671551,0.7760463,0.48439687,0.104931585,0.27537012,0.20990421,0.016375164,0.023425832,0.041104075,0.0340499,0.02311726,0.03057135,0.11881347,0.3062586,1.6550485,0.021228606,0.23706955,0.03932425,0.04954202,0.051164992,0.11297037,0.0014266339,0.0009501928
100307,0.0755947,0.040376555,0.05204666,0.09151585,0.55154157,0.7813598,0.14665112,0.28004086,2.6783063,2.1588066,0.21437612,0.032013614,0.111819096,0.23328313,0.8529846,0.458894,0.81866187,1.0550073,0.18044697,0.055672426,0.48050955,1.1197131,0.21057628,0.29533046,0.5607784,2.3951979,0.80226576,0.082696296,0.38988537,0.21663076,0.03343809,0.010702779,0.79475045,0.45602712,0.008355265,0.26860425,0.04578926,0.070891924,0.14432833,0.046547487,0.0001791457,0.007805417,0.007467922,0.080699265,0.43323112,0.06369266,0.1004144,0.12955204,0.21930599,0.14144085,0.014420536,0.024239065,0.02569728,0.50994986,0.07241326,0.01122904,0.4601087,0.3337661,0.79634356,0.084633276,0.06962242,0.0014881854,0.21782126,0.077437766,0.00080439495,0.1619866,0.42569834,0.2346205,0.7630068,1.7314638,0.28246823,0.96249926,0.31905118,0.0050522625,0.1630441,0.19905818,4.444409,1.0575336,0.49223512,1.2754424,0.09236876,1.237611,0.12275136,0.1671174,0.13715221,0.029282702,0.35157824,0.13971853,0.016577406,0.26279593,0.07393891,0.15299772,0.0042925486,0.02042504,0.8674147,0.5571531,0.0111444,0.0058349445,0.008610671,0.37184307,0.025135841,0.2518089,0.023414545,0.008261218,0.12657093,0.1261559,1.4470537,0.113530405,0.057411205,0.014527806,0.08997941,0.24900119,0.14435723,0.14811867,0.019363144,0.33491004
100408,0.04937775,0.0026174134,0.022807114,0.022582976,0.48302186,0.09298401,0.022401694,6.1871535e-05,0.14354257,0.3190965,0.15568233,0.07745116,0.082089595,0.042384803,0.21162066,4.064727e-05,0.090790875,0.22306165,0.015648445,0.078754194,0.28659475,0.32570758,0.0034134886,0.06995736,0.24762037,0.40666473,0.43255156,0.34442613,0.022643289,0.04257833,0.037291612,0.10426531,0.0060776463,0.07286851,0.7033974,0.005114237,0.017091814,0.6439044,1.0858603,3.4852993,1.5238394,2.9412706,0.20778184,0.19044772,0.3046724,0.058928337,0.17278014,0.24381411,0.14992486,0.004172493,0.18865854,0.034253377,0.005566078,0.06983988,1.0432333,0.95959854,0.0123076225,0.13329579,0.11392122,0.24693863,0.0151771605,0.40352252,0.32658467,0.7721777,0.6936793,0.65900964,0.00012309411,0.008691651,0.2823443,0.008117882,0.82927173,0.2782498,0.14710973,0.29384768,0.27272376,0.024500677,0.091887765,0.01598261,0.050063234,0.002727961,0.16493072,0.056826886,0.03402578,0.15041067,0.042384814,0.14666486,0.80329186,0.76046336,1.5782067,0.5326027,0.5229599,0.108397365,0.00017261165,0.06242677,0.04192637,0.012902658,0.13630211,0.16897067,0.10639501,0.0039082994,0.005145768,0.03169804,0.0072983913,0.0017761721,0.019558495,0.012795653,0.005809748,1.0277574,0.0026070648,1.3483946,0.33328578,0.010155709,0.022886356,0.1347782,0.104392394,0.5175757
100610,0.029098501,0.011572629,0.0771759,0.12880433,0.011167353,0.37752438,0.035054293,1.0215595,0.09613877,0.22209263,0.033802275,1.0112635,0.032068882,1.260641,0.04505092,0.59390944,0.005463252,0.33516487,0.28144726,0.18245402,0.07812792,0.097213,0.10533052,0.01693907,0.009808963,0.2783552,0.07769036,0.5204622,0.0018287248,0.42605433,0.003965406,0.1594399,0.9622863,0.38130826,1.5369586,0.04326379,0.008217524,0.36453342,0.044375543,2.9129774e-07,0.16857255,0.009150054,0.4649405,0.47969726,0.29173064,0.20293173,0.030326849,0.3031987,0.37036207,0.03546226,0.00901794,0.14027452,5.3958964e-05,0.12703541,0.13065116,0.019925922,0.01594789,0.014930469,0.0021443574,0.01314345,0.09332823,0.0098211635,0.023591671,0.18755355,0.036599398,0.0012796847,0.1094062,0.0018539433,0.44884515,0.048450604,0.05419512,0.49757585,0.6078318,1.6168102,0.15352699,1.250842,0.33485204,0.0017654368,0.13186736,0.0050850883,0.047096454,0.10590746,0.0034654334,0.10110176,0.05220057,0.03605175,0.004012119,0.0018792829,0.4207888,0.00070026837,0.59484386,0.032000445,0.6778963,0.030137934,0.053309564,0.5177044,0.35543445,0.35105544,0.0074285776,0.0039875633,0.15966563,0.0625998,0.22612907,0.000801743,0.10275247,0.117276445,0.033684026,0.116545476,0.08975454,0.2531752,0.2067093,0.026753059,0.6102913,0.09953073,0.0047245827,0.06398716
101006,0.010801172,0.00011768009,0.06654925,0.047081657,0.42655364,0.18630663,0.25094217,0.015481075,0.1407982,0.008169594,0.23076695,0.00027179375,0.5194101,0.013773767,0.28349203,0.023447746,4.2667976e-05,0.045476608,0.04460151,0.13579299,0.03976777,0.24340807,0.51220983,0.32035977,0.4706681,0.73319924,0.6508597,1.0564132,0.001799641,0.3653773,0.20115817,0.017766444,0.002654856,0.3480715,0.0111623015,0.09702396,0.057053976,0.0005873993,0.0033189573,0.045078658,0.0010462971,0.21367294,0.16717681,0.46606714,0.13075444,0.026963845,0.03505784,0.14516407,0.1911977,0.01175742,0.032850042,0.32670295,0.08951711,0.0332458,0.19002786,0.052946247,0.14216898,0.0032187293,0.4614106,0.53119063,0.0830921,0.027547995,0.024550006,0.002522269,0.21328862,0.1530914,0.01132022,0.1559044,0.055714205,3.7093003e-05,0.0976597,0.31225836,1.5766143,1.765357,0.009654779,0.043763604,0.14144962,0.09042781,0.23020855,0.003563828,0.02646775,0.2658431,0.005007945,0.41483426,0.23182437,1.0097868,0.021139262,0.48238105,0.004310179,0.44638103,0.009063313,0.3709906,0.3290147,0.057421613,0.096711375,0.0058916667,0.48939142,0.06406168,0.2989823,0.14562249,0.6269907,0.09062713,0.4321914,0.3411008,0.0104766935,0.039619174,0.022509176,0.6388467,0.015400966,0.16854145,0.000431339,1.5081706,2.2950606,0.022763545,0.01466309,0.0054490482
101107,0.19881646,0.41812673,0.0019428694,0.16026913,5.7449317,0.6392113,0.01771738,0.022708327,3.9631007,0.0046975734,0.0016549372,0.17975672,0.17893712,0.01621408,0.13997248,1.4516201,0.097154185,0.08605554,0.7112663,0.5676838,0.20212422,0.056962382,0.32317007,0.95583624,4.107107,2.584761,2.5052292,4.7113113,0.16361189,0.7398345,0.39932677,0.80117816,0.09824106,3.271819,0.0001251877,0.13720886,0.14885737,0.52641606,0.026533134,0.04066903,0.48623636,0.24963714,0.00037648375,0.09269396,0.005694511,0.15365298,0.3390484,0.08825742,0.043969125,0.033021405,0.14627725,0.17050357,0.18571985,0.4559817,0.0029939718,0.25628874,0.04356108,0.5125053,0.038975198,0.004931509,0.032616656,0.000999012,0.16843063,0.013759085,0.31954676,0.026919654,0.0012531962,0.054366555,0.6107159,0.9615746,0.0014467364,0.24093138,0.10051672,0.0054983543,0.30276927,0.0062322016,0.019456424,0.2585236,0.054995976,0.3278337,0.00546473,0.0003366546,0.041162107,0.10169336,0.08891982,1.6580606,8.065829,6.1565022,0.44809744,3.0512075,0.30187222,0.048092164,0.24035113,0.057319865,0.0073372955,0.0014546999,0.05037729,0.0027151238,0.33572286,0.07702211,0.2730547,0.37793672,0.17765073,0.67934567,0.19858874,0.18037851,0.11478286,0.034827523,0.00092730194,0.043666996,0.00011449547,0.39605382,0.40739667,0.011672657,0.18327707,0.010340908
101309,1.4216462,0.06706195,0.006762027,0.023461958,0.18933594,0.26494297,0.17605366,0.010881295,0.031758748,0.1881077,0.49337718,0.0073247254,0.13364959,0.00018136528,0.14466256,0.10173861,0.67152333,0.17712595,0.79798245,0.09664336,0.064581774,0.03250897,0.02744387,0.025727907,0.50037783,0.5199295,0.22406425,0.3560229,0.1308186,0.030974641,0.3727172,0.44839785,1.3023835,0.82554764,0.0895485,0.08323822,0.42807007,0.018222028,0.84734863,0.11528697,0.006343864,0.6803055,0.188194,0.0575259,0.13611315,0.023743702,0.036154646,0.026550112,0.42214423,0.022548217,0.8609165,0.20059757,0.51639074,1.4375201,0.015098736,0.16277942,0.023027899,0.18185349,0.0842423,0.09366788,0.109363325,0.012255784,0.4720477,0.12558065,1.3203044,0.103325635,0.12825102,0.064184934,0.17155205,0.004330026,0.013683502,0.00089208357,0.00047715122,0.063523166,0.007894602,0.017867347,0.104021735,1.7271786e-07,0.009496541,0.08221467,0.678921,0.3217861,0.070708476,0.120769836,0.72921914,0.053600032,0.059332028,3.9092002,0.40247095,0.0014420677,0.63773495,0.5330798,0.29210564,0.4007078,0.121036425,0.016585438,0.017765984,0.045899887,0.056351945,0.0214413,0.00066842197,0.2735719,0.045478746,0.29326656,0.016514927,0.010833095,0.61976826,0.12001903,0.004495538,0.6172752,1.4399154,0.10222686,0.28222048,0.47541368,0.005130598,0.17903157
101410,0.009761423,0.17578636,0.42231262,0.057757325,0.5441557,0.29741198,0.013237247,0.034872733,0.62096614,0.26530463,0.029333305,0.0018657573,0.11321576,0.06305162,0.22892569,0.19392169,0.044312414,0.15045041,0.07571393,0.58623487,0.0018808956,0.110864416,1.5576502,0.8617411,1.920406,0.7704578,0.20590982,0.076260135,0.00031699133,0.04394766,0.30439788,0.69682556,0.7436003,2.2724237,0.08139657,0.32656682,0.0035287733,0.00092818745,0.5432341,0.015843254,0.13341607,0.40515882,0.76119,0.013953838,0.040780906,0.0061598737,1.2396579,0.40822935,0.53158295,0.009411411,0.6771171,0.15811479,1.4648618,0.0519203,0.0054989425,0.022444073,0.0017146072,0.13430785,0.17485186,0.00011317874,1.424085,0.39557487,0.5733244,0.06938437,1.2256438,0.006048835,0.44008335,0.024634939,0.11691419,0.31511956,0.0015190692,0.0001610622,0.04187645,0.0102272155,0.5651753,0.075743936,0.16725281,0.5721368,0.009191366,0.18388727,0.014291025,0.32671747,0.19017443,0.45550007,0.060563896,1.7361993,0.017686484,1.1446373,0.09477373,0.5828537,0.02933204,0.086602345,0.053310733,0.13124897,0.013401791,0.32623997,0.01564498,0.038274355,0.028497614,0.0921281,1.2835115,0.16019034,0.7301851,0.2519129,0.009111576,0.11055033,0.1326989,0.028186642,0.112381265,0.42539164,0.079678595,0.2956774,0.31872422,2.2913211e-05,0.002738356,0.01948441
101915,0.00259008,0.5046014,0.0192325,0.006494416,0.06134347,0.99209183,0.017772531,0.07206746,0.6408536,0.89275664,0.53664255,0.0024606572,0.4245821,0.0054360065,1.01533,0.006857227,0.31666526,0.0043504373,0.10675924,0.34922522,0.03443408,0.09151859,0.026823973,0.059014026,0.00039977097,0.1465107,4.6140292e-05,1.1433399,0.9885537,0.18222201,0.28626183,0.3029661,0.010147131,0.003955888,0.15520215,0.08289779,0.83317274,0.5948522,1.7478262,0.1235485,0.019186124,0.28137302,0.07818747,0.00048085928,0.09513536,0.0012085062,0.037772503,0.06904633,0.07795606,0.001219553,0.011689282,1.858892e-05,0.19681454,0.033245362,1.7026708,0.08378482,0.1109193,1.1621283,0.5595019,1.1716567,0.009298136,0.36089832,1.9210409e-05,0.1816059,0.2060121,0.06470111,0.18773672,0.06844148,1.0040462,1.5028499,0.07780419,0.61698484,0.021127006,0.14178072,0.12614416,0.00040204747,0.20377365,0.15858005,0.051732857,0.0009231153,0.0058342707,0.036065105,0.4191278,0.026742935,0.20426749,0.009787853,0.03205498,0.20272873,0.18385722,0.13029368,0.4281002,0.08530983,0.048950355,0.28656977,0.09399802,0.05779224,0.1716604,0.08553046,0.08250639,0.21026625,0.028023973,0.23104455,0.037937343,0.55640525,0.008411527,0.15883295,0.10526636,0.48059258,0.10164756,0.023471203,0.16147259,0.029228589,0.030831747,0.21349433,0.13060282,0.0028615815
102008,0.007496335,0.22462365,0.096431516,0.18214537,0.6172241,0.019466177,0.6078125,0.87409693,1.7563438,0.3333453,0.056954645,1.025459,0.40132403,1.0641314,0.0066108177,0.03581776,0.003938496,0.10596787,0.4152128,0.07304967,0.22554858,0.06245915,0.049049765,0.010679273,0.20222735,0.16420777,0.015862819,0.08108515,0.2618573,0.3665919,0.108193114,0.054490454,3.0371308,1.3747834,0.4215198,0.41080126,0.009137306,0.4530616,0.003137583,0.1819206,0.6248711,0.0001736349,0.120850116,0.0015917155,0.66191643,0.014887224,0.19350387,0.08882978,0.997054,0.0031146735,0.94748026,0.1515869,1.3944372,0.27928486,0.030950885,0.5597878,0.024800759,0.06841082,0.8717872,1.321316,0.10738345,0.0017816927,0.18778603,0.24494086,0.05504745,0.08390853,0.20727652,0.15660125,0.066488326,0.011519684,0.02403036,0.037623752,0.015612292,0.2910901,0.09247263,0.0008082861,0.16421439,0.661907,0.0484415,0.18660688,0.00045985146,0.011263824,0.13130563,0.26656854,1.1286473,0.18244047,0.013476944,0.014401038,0.011816583,0.20939958,0.591428,0.046005204,0.6149944,1.1283705,0.84899104,0.0746463,0.6834723,0.16613984,0.15267372,0.3287046,0.16703343,0.82071894,0.10491319,0.26772615,0.45408964,0.19071752,0.50835377,0.5163013,0.34105042,0.26609525,0.01249939,0.10281695,0.20896728,0.0030650534,0.15421161,0.33490136
