IID,ROI_0,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96,ROI_97,ROI_98,ROI_99,ROI_100,ROI_101,ROI_102,ROI_103,ROI_104,ROI_105,ROI_106,ROI_107,ROI_108,ROI_109,ROI_110,ROI_111,ROI_112,ROI_113,ROI_114,ROI_115
100206,0.33894524,0.0101315165,0.036132306,0.02327663,0.09332051,0.4351752,0.041907504,0.009726662,0.10640921,0.40034288,0.2228472,0.026302876,0.19850367,0.06210385,0.13022363,0.41151184,0.07837268,0.48711142,0.008098552,0.0010225074,2.257622e-05,0.0036435833,0.0011983981,4.368765e-05,0.052194953,0.26192507,0.012836528,0.5094682,0.11582725,0.0023736372,0.31871527,0.14935388,0.36351684,0.11144792,0.7426923,0.014969204,0.18203814,0.087641165,0.6936157,0.037686598,0.013048944,0.028556658,0.2196468,0.15759936,0.015407956,0.026060179,0.13731916,0.07087614,0.001950259,0.0070118103,0.20276809,0.00042855632,0.17980088,0.040370803,0.12178027,0.027085975,0.014136474,0.14039849,0.091868356,0.4776657,0.14444934,0.08985044,0.033844065,0.47354424,0.47651085,0.13726592,0.0011665703,0.0007738541,0.23164435,0.11460983,0.0009917495,0.060424272,6.0724533e-06,0.17277512,0.009147495,0.0149981,0.13674192,0.08771868,0.008481063,0.46817848,0.21716066,1.3834785,0.016351901,0.022080736,0.14830244,0.014698044,0.18109573,0.40772027,0.16301791,0.08049028,0.035719268,0.00026471014,0.002538064,0.045982156,0.5056359,0.4344198,0.032490723,0.22897851,0.13799696,0.06707347,0.0011577309,0.0014258365,0.0054124636,0.00069052645,0.040631946,0.21484277,0.42350602,1.8356543,0.0024208745,0.13327484,0.0013197119,0.017897863,0.14165668,0.076164626,4.1635536e-05,0.0022220393
100307,0.20790629,0.17490484,0.2707584,0.23968494,0.05347111,0.02249352,0.2811788,0.08152273,2.0769272,1.355505,0.12077889,0.78273714,0.047716163,0.076160945,1.8317806,1.1630137,1.6568825,0.0071601206,0.94175434,0.042766307,0.3294418,2.7164793,0.05249059,0.026295647,1.1408008,1.7752776,2.6300619,0.008842803,0.5925961,0.059705473,1.1825489,0.16936667,0.4349662,0.10104574,0.06566668,0.34123236,1.9153668,0.33390242,0.07851498,0.008554353,2.4431,0.04538741,0.082094975,0.3624635,0.08002808,0.7440934,0.40247563,0.16997221,0.00411421,1.2556757,0.0369309,1.7057197,0.095241174,3.848364,0.39335,0.01820582,0.27343026,2.5662773,4.761593,1.5389632,1.5831487,1.8265878,0.34233204,2.5148413,0.26328865,2.4346678,0.56707346,0.9287458,1.6180837,1.8172083,0.07864905,0.7236228,0.035847917,0.30202872,0.05621579,0.058393057,1.7488801,2.0091178,0.9895666,0.7819459,1.5920058,0.018042348,0.3342689,0.023250353,0.6851838,1.7285593,1.8737601,0.0386618,0.0710872,0.9499802,0.827583,0.52961224,0.0013251133,0.032736104,0.8157255,0.17721145,0.015143086,0.00057332753,0.056297958,0.94020015,1.1762868,0.36321926,0.67999077,1.0648703e-05,0.42718357,0.558973,1.2415609,0.09466424,1.4382783,0.6798602,0.029727431,1.136409,0.7843275,0.72161883,0.061515573,0.84575427
100408,0.001396542,0.12903355,0.017858075,0.23415613,2.436123,0.052783806,0.041251414,0.12674446,0.33192575,0.23238942,0.12010852,0.18841632,0.030506281,0.1456796,0.00089886854,0.23095408,0.0061643305,0.021576773,0.25157574,0.9785532,0.04463067,0.6046787,0.15670961,0.16228695,0.43776503,1.4489543,0.7869579,0.28468695,0.075297646,0.07030113,0.2868041,0.054346476,0.054052405,0.24022424,0.010741958,0.010636389,0.36780557,1.7313436,0.30557895,1.5849227,1.3515929,3.0785334,0.6645651,0.50070786,0.37127048,0.012144051,0.20076014,0.05654234,0.31424662,0.046363596,0.25228772,0.07974783,0.0011323192,0.1261378,0.004740213,0.67313266,0.0011775226,0.33052772,0.6138361,0.4677904,0.31912446,1.380738,0.008411047,2.7885396,0.17764322,1.5013573,0.14611174,0.11745298,0.03459746,0.8847383,0.6429125,0.011201114,0.036951955,0.002459451,0.7019865,0.00039753065,0.0665584,0.33658564,0.72278947,0.0018199899,0.25640342,0.90822107,0.010762217,0.4324851,0.92801505,0.20338246,1.6350539,1.8920596,0.11935167,0.053103566,0.0036692955,0.0014172636,0.20317395,0.00038648263,0.09541527,0.018685322,0.45174807,0.013829172,0.12749317,0.06383981,0.33753437,0.51286143,0.32842293,0.052284516,0.54173523,0.09187325,0.00022426435,0.47053465,0.13641126,1.327587,1.236865,0.054525245,0.3113158,0.34091043,0.13366431,0.4236048
100610,0.2393477,0.022023408,0.28715315,0.008567286,0.75506955,0.6638227,0.30190772,0.18516624,0.017027734,0.16376306,0.08605124,0.2221456,0.10517872,0.49259928,0.40029687,0.51751995,0.050158635,0.0134247,0.2154279,0.074398845,0.334763,0.07803588,0.35571033,0.14537516,0.01720192,0.7366604,1.1631844,0.95555544,0.5439535,0.0020919521,0.039479397,0.0842058,0.37583613,0.016395353,1.7911193,0.23695762,0.54102683,0.007100308,0.7357865,0.21153527,0.66336435,0.017651085,4.525108e-06,0.03523419,0.061374974,9.2791335e-05,0.01232194,0.002124231,0.0057772556,0.017098742,0.00040718858,0.001177944,0.08593214,0.37649307,0.0849415,0.009625532,0.037641693,0.035256144,0.20481412,0.4904865,0.011750325,0.34853658,0.07637309,0.020348243,0.14753819,0.27143842,0.47225484,0.08384521,0.4765409,0.1184276,0.1215214,0.40005195,0.5495253,0.314868,0.24606094,0.3517022,0.16035481,0.039978277,0.018539064,0.021091657,0.22804834,0.008387902,0.70150423,0.047067717,0.014646436,0.4944059,0.23452915,0.054590497,0.031948283,0.43491432,0.47835323,2.9402244e-07,0.9443084,0.014262142,0.09112616,0.037659336,7.1788345e-05,0.0013707307,0.06925905,0.041936208,0.9925511,0.24850129,0.70897305,0.16005775,0.21663864,0.016200403,0.2778974,0.22361259,0.050363082,0.01937369,0.3253442,0.010232849,0.23267971,0.40343115,0.05293093,0.0027751746
101006,0.00079678214,0.0063621732,0.00064065243,0.0034917288,0.24536212,0.025796628,0.107355505,0.0016813917,0.050168987,0.00896805,0.0043686903,0.008990882,0.15833464,0.011951935,0.073607616,0.0035340777,0.11248171,0.038146444,0.0073327725,0.058898073,0.067305915,0.35204583,0.3128031,0.19457968,0.40606198,0.29937524,0.59109527,0.9543132,0.23039356,0.30579454,0.09277462,0.0017280506,0.07233653,0.213712,0.17602481,0.06200279,0.0218387,7.908144e-05,0.04399091,0.0345156,0.0036458627,0.1961219,0.2347972,0.2723493,0.16347212,0.01534003,0.0010149947,0.15749867,0.2911721,0.041877177,0.03067193,0.03721977,0.03934555,0.29058543,0.056214824,0.13030057,0.1123499,0.04072932,0.8791291,0.61540174,0.030541657,0.040788874,0.074748285,0.17305824,0.03381558,0.0021977294,0.17366761,0.010649088,0.011384776,0.044071183,0.042649988,0.063540705,1.4469473,0.97138464,0.084419265,0.41013727,0.002051197,0.004589898,0.37249702,0.0033708103,0.076945096,0.5097327,0.18179171,0.14417408,0.010226597,1.3079332,0.043339368,0.20183834,0.101359375,0.3663905,0.0062227147,0.19583589,0.5002771,0.18502454,0.1457967,0.007953772,0.2881984,0.0072067184,0.086524166,0.09335598,1.2869366,0.3110998,0.9949355,0.7989303,0.006482305,0.10026551,0.06875612,0.5195839,0.060906447,0.37966728,0.004557022,0.9504849,2.2188888,0.0005688549,0.005489276,0.02008025
101107,0.0013442796,0.33811167,0.115702674,0.086444326,10.040126,3.1582007,1.172498,0.10598336,5.8629003,0.1988034,0.0813977,1.298453,0.86258906,0.091628,0.41986585,0.20333813,0.032704446,1.6608976,1.7348675,0.08285503,1.0711267,0.49905238,0.020804057,0.7252111,3.7225926,3.659801,1.5932364,7.608902,0.8210158,3.7244613,2.2303054,0.2287537,0.011439213,0.51575625,0.010071454,0.16366838,1.7093838,1.0332934,0.1525491,0.19326194,2.434353,2.485404,0.09358051,0.13060638,0.007653659,0.63187397,1.3290915,0.11322739,0.7465601,1.3385603,0.8072203,1.2412815,1.140504,1.0943854,0.85355884,0.8730319,0.29629204,1.0910194,0.7891098,0.36976945,0.578206,0.9976414,0.07695285,0.73101914,0.0017374343,0.84463304,0.001770986,0.5747726,0.81953573,0.9434481,0.3030394,0.011628825,0.75981194,1.2501818,0.55152756,0.16131772,0.009903164,2.6949825,0.18188402,2.1256416,0.7339698,1.0982352,0.056458108,1.1039368,0.53808886,7.026866,3.2347662,6.8106847,1.3000126,5.4450803,0.0009265919,0.95119953,0.27459148,1.0265188,0.12937832,0.032126375,0.05184123,0.115217,0.1890634,0.26150537,0.07853399,1.1285291,0.12994665,2.1915483,0.48115462,0.5105877,0.05594341,0.009594033,1.4039887,2.6301308,0.07748546,3.0379364,2.61206,0.84672207,0.006804639,0.4931775
101309,3.9617674,0.80811983,0.14309642,0.3937596,1.3038694,2.258311,3.3751793,0.050729733,0.5098914,0.49537835,0.25260887,0.6175125,1.0136173,0.07718901,0.9563717,0.86796623,1.057361,1.8912636,0.55596465,2.3703039,2.2248387,1.1802702,0.35695407,0.046179365,1.4807693,0.1407061,1.4045911,0.80040693,0.40018564,0.87303346,3.8359096,0.10074161,2.3554041,6.68216,0.1164462,1.1566846,3.3840153,0.0052266805,3.0645268,0.0878959,1.1048405,0.0010289731,0.25309747,0.78633666,0.0058930805,4.2031226,0.119755365,0.42951468,0.08465978,3.5684369,0.25266728,2.2686896,0.5591967,0.55405045,0.8705223,0.13422976,1.5320228,0.23560163,5.610585,0.085286975,2.3928595,2.1478486,0.24646685,2.490124,0.012509401,1.2249347,0.69210106,2.5190659,0.062114656,0.18244995,1.1473906,0.4866747,0.5313387,2.0424168,0.083174676,0.03789498,0.021079803,2.8322802,0.008252787,1.3610051,2.0500598,2.459716,1.0260283,0.63742226,0.46323988,2.1394885,1.2837722,1.8394983,0.017344335,0.034223292,1.3919017,0.1445236,6.043176e-05,0.016346978,0.8953016,0.016302774,0.019082332,0.18955357,0.054793198,0.042514615,1.2417897,0.42226484,0.043899335,2.1025817,0.00956482,0.25557,0.8173286,0.05480838,2.7012854,4.7911506,3.0600684,2.7503834,0.19625974,0.47199658,0.60717225,2.1879787
101410,0.037347488,0.013689321,0.14147197,0.00032182594,0.7647396,0.00013540249,0.20008019,0.05498172,0.89567065,0.00033438395,0.028774263,0.21025163,0.03894755,0.3535918,0.6189393,0.37714022,0.32704836,1.4129745,0.17586042,0.019333724,0.056663986,0.3989185,0.9044158,0.46874604,2.2412252,0.5293851,1.4578118,0.24204299,0.5217193,0.4641829,1.0112368,0.17586695,0.10353479,0.257818,0.11122839,0.5022463,0.030689688,0.09847643,0.16067447,0.00015824412,1.424163e-05,0.07155076,0.40698326,0.38021877,0.012791271,0.1720086,1.4382434,0.07673756,0.029564604,0.54578006,0.21411821,0.954032,0.24305902,0.5522569,0.64147717,0.056445297,0.32411557,0.02461886,0.1423371,0.1960855,0.34427643,0.9768078,0.24945125,0.7017517,0.3381012,0.6288959,0.20810324,0.1100675,0.31123027,0.08876955,0.12757215,0.24743909,0.04821877,0.85668,0.66233397,0.62949216,0.42055714,2.733427,0.1052651,1.4216423,0.35285565,1.1721624,0.0770064,0.8088686,0.24980442,3.435444,0.7290535,0.7097559,0.10112379,1.8054193,0.20674664,0.002496532,0.20082454,0.00039553427,0.22653823,0.2709754,0.0084018875,0.00041866442,0.11419894,0.050491974,0.11829773,0.19871756,0.2995248,0.3314875,0.08138494,6.0333106e-05,0.068748794,0.04990084,1.5050417,1.8732288,0.12570612,0.055382144,0.15318748,0.68243235,0.10375009,0.2710108
101915,2.1329162,0.60850465,0.14413354,0.03642531,0.1993754,5.141834,1.8569038,1.3119146,0.047635145,5.523434,0.11546544,1.0764867,0.3257323,2.7368355,0.12783481,2.5305076,1.5348216,3.81108,0.41671157,2.8707154,0.00023706615,0.30166537,0.044663396,0.093975455,0.0048678424,0.6270666,0.0850015,2.8044708,0.4870648,6.6262903,0.00055874424,1.129298,1.0288888,0.86012924,0.20819497,0.016527092,3.0453224,0.17663747,2.2076852,0.26835656,0.8383977,0.607128,0.026327562,0.72769713,0.49348035,0.695781,1.4745978,0.014195057,0.29915833,1.6677022,0.16661549,1.76333,0.8132851,1.4179611,8.920802,0.5424977,4.0150766,0.49398872,0.05266606,0.23034932,0.8271326,0.3807181,2.4540286,1.8175685,1.1511834,1.3491545,0.0025424215,0.011971863,3.8904345,2.7389905,0.28408733,0.36445633,0.09675407,3.9156,0.026947038,2.9905741,0.008871094,1.211581,3.265954,3.9686115,3.9594378,6.0836215,0.114399604,2.2869427,3.8245971,5.89945,0.7931066,1.6547047,1.3370037,2.7751284,4.296229,0.70886683,1.6502404,0.60049635,0.09817419,0.024458395,0.7750723,0.15444659,1.8037199,0.12685187,1.5888923,0.35469761,1.181837,0.49689674,1.1800431,0.0003054551,0.20727609,1.8534087,0.38625988,0.71821004,0.13500614,0.044383492,0.0014072388,0.6032254,0.018823054,0.028711095
102008,0.12261935,0.3573414,0.053235713,0.011533403,0.5645781,0.61375636,0.0066644675,0.1322434,1.0207194,1.809416,0.17556383,0.0041632615,0.071038105,0.09397573,0.08798808,0.281824,0.29619977,0.62922716,0.28625244,0.022258904,0.5193003,0.1583892,0.2360564,0.018257508,0.0049141156,0.17708385,0.29584435,0.013828834,0.008985389,2.147795,0.026494589,0.013463734,1.7775067,0.00770514,0.1272199,0.39238703,0.20888413,1.2998563,0.12547304,0.08076826,1.556782,0.8361441,0.0031534205,0.2247357,0.20681031,0.46468815,1.0412065,0.08066882,0.16546823,0.51580006,0.24244037,1.9871514,0.2576536,1.0214884,0.23132588,0.37152314,0.7813702,0.034269143,0.05928975,0.19172171,0.084935926,0.7846577,0.033153735,0.32980213,0.26576123,0.53346276,0.02100025,0.003867729,0.03323102,0.009821363,0.014156976,0.23536877,0.008074845,3.8806117,0.07260578,0.65095407,0.11977483,2.2913358,0.035592392,1.5068984,0.81262594,0.894421,0.33067188,5.747059e-05,2.003804,1.7155602,0.5154921,0.105007984,0.07279152,0.07064815,1.61717,0.00044127158,0.47477776,0.43878293,1.0365189,0.045002714,0.37058982,0.22033025,0.55090415,0.06410574,1.0798575,0.4788667,0.22983488,0.019555962,0.076696135,0.025427172,0.38674912,0.21057343,1.4463655,1.14247,0.020475194,0.030715527,0.011425668,0.43697467,0.53337675,0.7099189
