IID,ROI_0,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96,ROI_97,ROI_98,ROI_99,ROI_100,ROI_101,ROI_102,ROI_103,ROI_104,ROI_105,ROI_106,ROI_107,ROI_108,ROI_109,ROI_110,ROI_111,ROI_112,ROI_113,ROI_114,ROI_115
100206,0.18431708,5.2590485,9.675762,5.877938,0.7542005,0.034788035,1.8413341,0.72143173,0.27557045,0.17839976,0.40356335,1.2010654,1.2097666,0.16061649,0.009509176,1.2576752,2.0777273,0.63676155,2.0773633,0.14734618,4.032106,3.7377388,5.75914,2.1992085,0.5316508,1.94353,0.8228551,2.1185632,1.783873,0.69148976,0.0043337094,0.57550234,0.41420162,1.7876037,0.0068696905,1.4552877,2.4730244,7.6557755,12.093866,3.514229,7.6290503,0.5085835,15.18356,0.020252898,0.21808249,11.533701,9.728225,0.020676384,1.3265637,18.06419,4.627553,0.5492693,10.911212,0.3297835,8.2477665,1.08527,1.0111047,22.027622,7.3449817,19.596294,1.4903003,12.333354,1.2973708,16.998383,1.1613736,14.405129,2.6740963,7.099159,1.0116286,1.5743377,12.09892,1.9670384,3.071329,0.007977297,5.318232,10.088471,1.4854954,2.344886,0.039542515,0.15190627,1.6198146,5.252604,2.323155,0.18729128,6.177494,1.7076278,1.7866514,0.05083288,5.067249,9.309783,0.14906499,0.2284033,5.0094357,0.74775755,0.055941734,0.7892028,0.2797841,0.025010994,1.8678397,1.3387882,0.82417125,0.20545739,0.8398022,0.18752304,2.4086435,0.12713775,2.5184882,2.8084745,4.720041,1.7617337,0.21565218,3.825691,0.17561148,0.47723132,1.4952542,6.9616985
100307,0.062942095,0.058067612,1.0385628,2.0025842,0.006404919,0.09431916,0.35610333,0.23365118,0.6412406,1.0773898,0.29324004,0.122255616,1.0015568,0.14263786,0.09863524,0.43934494,3.2788665,2.2252424,0.0012728707,0.24534741,3.8974,5.389295,1.6130937,0.8363837,0.0037894985,0.20694982,0.02772879,1.0605782,0.35822168,0.025251452,0.026933072,0.006339478,1.4070371,0.26782012,0.19239302,0.862058,0.3494141,1.4684566,5.1981783,1.5208938,3.6433067,0.25934473,2.9858222,0.5287484,1.3756255,5.3875184,0.69495195,0.044641197,2.2558653,9.501424,0.047985405,0.77624154,0.37467846,0.0038317267,1.418278,0.14422782,0.119241364,1.8305094,0.18649417,2.3573263,0.10332979,3.3336215,0.6918232,3.0828354,1.8715914,2.9258082,0.5514606,2.1568387,0.79861116,1.2250423,9.956906,5.9058146,5.189542,0.70093167,2.5669112,4.903633,9.036383,3.730541,0.2643945,2.2388096,0.10349147,5.0431614,0.6939084,1.0974119,0.07940753,0.674833,0.13772725,0.0046064854,0.3567346,3.575141,2.0910087,0.4404452,0.08379796,0.0006727074,1.8592457,0.041888498,0.027480679,0.0028788238,0.146461,0.047960315,0.17961077,1.5499247,0.17301187,0.68875426,0.61263,0.084860444,1.8503047,0.5799574,1.6896809,0.5077114,0.03219453,1.6716405,0.020703018,0.030274784,0.30974746,3.0039449
100408,0.67279214,5.634571,7.6531777,3.6113405,0.37311643,0.26374,1.0646735,1.281567,1.4156324,0.71652853,2.9873674,2.1094909,2.1740112,0.2171459,0.97674555,0.24655166,6.006978,1.3506007,1.9633272,1.6269046,9.000664,7.0790305,3.608811,1.03071,1.6949347,3.9591925,0.14944838,4.957727,3.2641416,0.04354595,0.049916156,0.49622664,0.0010025159,0.31064823,0.12380474,1.0287834,0.009513191,8.541269,8.242809,13.935905,17.574467,3.1800697,5.4906206,1.2749758,6.335435e-05,13.852215,2.3034172,0.020662125,2.0384293,17.498148,0.8598746,0.25098407,4.6895685,0.42805284,6.060959,2.4781804,0.8736365,15.897791,5.125903,8.927633,2.233693,6.242913,0.0047610914,11.307552,10.238628,6.0739374,1.7218524,5.222218,0.5735801,1.7204468,21.865803,3.0528295,6.3855615,0.25607303,1.6081575,8.616131,2.3369684,1.7995977,0.00032169872,0.010766002,0.030867059,3.6369126,4.164897,1.3125577,2.3276103,4.220127,0.053113468,0.21432358,10.477206,13.3587055,0.0039737923,1.0287827,3.5796475,1.6179072,0.8743202,0.12073937,0.05126741,1.9647967,0.00082044944,1.4193423,0.41013154,0.28356433,0.8936824,0.1816838,2.7902925,0.6226235,1.0255365,1.0106342,7.009139,0.42828023,0.024872204,4.0586267,0.004197877,0.9803168,1.4060388,5.5577765
100610,0.06802843,2.0589416,1.5244884,4.4759727,0.7552276,0.7311567,0.49470952,0.59553015,0.0020537812,0.02110718,1.0078847,0.9321572,3.486285,1.4961662,1.0743171,0.7927319,1.2909089,0.09489532,6.034769e-05,0.08595204,0.0165873,0.40164325,2.336974,1.3088034,0.0008535602,0.15342359,0.31568354,0.42110792,0.0010737581,0.3890198,1.2384201,2.4648438,0.4982658,0.15355767,5.9777985,1.4770392,0.06578983,1.6042535,0.05259321,0.45064464,0.19823061,0.4073629,1.9931974,0.010269384,0.00020559922,2.5130959,1.2578666,0.057132035,0.18672138,3.8235304,0.5730849,0.09455385,0.7597927,0.0044350233,0.922296,0.6852573,0.011019622,4.622717,2.71941,1.3844641,0.16147268,1.4739985,0.8567529,1.8009275,0.44719362,1.4503174,0.2623415,0.22735332,4.5798402e-05,0.9790669,0.61302423,0.9502213,1.0086597,0.67428887,0.15793037,0.00076764374,0.8292609,0.852521,0.017704578,0.21851033,0.0026509878,0.041947182,0.95086867,0.019653179,0.8547594,0.03349981,0.009446636,0.005794847,2.4027572,6.367507,0.27701774,0.7744091,0.060702093,1.3378857,0.6165875,0.004169096,0.20727907,0.20090486,0.05053677,0.25211883,1.2421173,0.038136788,0.46378022,0.011259808,0.49647206,0.47330853,0.10243297,0.23349522,3.7245307,0.74298656,0.040108453,1.4831859,0.8666753,0.07354398,1.7750517,1.5389884
101006,14.009297,2.0096767,0.46193475,0.1571705,0.00823531,0.24189979,3.7311015,0.110352516,0.3262485,0.88878167,9.071696,0.8443595,3.9189694,0.06302417,0.007184037,1.2454956,7.108574,4.661748,9.431118,2.3194633,0.10651911,0.16462727,0.13943323,0.14897956,0.18907091,3.5417058,0.2625092,8.305191,4.7405252,0.063258015,0.05566908,1.7495139,4.265775,4.261074,0.7673526,3.21253,0.0094557,0.002326,0.09228471,4.3424306,1.5231432,0.3645589,5.7871895,7.0230947,1.1128101,0.24530035,0.9541838,0.0011799046,2.0694993,0.28228712,1.2699019,1.9091401,0.069382854,1.900489,0.19101821,6.558532,4.9561305,5.4005322,4.428107,5.1624537,0.557817,0.016938439,0.6844021,5.1828084,1.3109834,1.365028,0.116323315,0.61775196,0.34147507,1.4867455,0.20753834,0.8678342,0.35554284,0.915281,1.0155774,13.1099615,0.5206347,0.0679157,0.08116887,0.043642163,4.8147783,6.514874,1.8647135,0.4880443,4.0299087,2.1295757,0.8733381,3.2704577,2.611241,0.6359475,0.24687758,6.027872,0.986694,1.0070543,0.08853295,1.384429,5.061013,3.832819,0.29671565,13.541153,1.1838349,1.1429603,0.50564367,10.50512,0.47942087,5.7604203,6.444527,0.23122942,0.00225833,0.04096413,0.18175825,0.006248856,0.013379141,0.0052018375,1.1214333,0.1476458
101107,2.0340958,0.1037757,0.3659976,2.0891237,16.125803,2.9487789,0.17341675,0.11486412,18.885202,0.18200214,0.34213173,0.060514074,0.29470673,0.096014805,0.15517004,0.0005883704,0.054141756,1.8904545,1.9144393,1.2634474,0.050450966,0.08212075,2.1892166,2.7110467,10.476054,1.6238474,6.7837124,21.551287,0.8859396,1.5646584,0.27878124,0.89222836,3.3255763,7.207742,0.86737615,0.6276686,0.6227125,1.297763,0.21847542,0.25528464,0.0029949176,0.006013188,3.551818,1.7849106,0.06875919,0.003018795,4.7735767,0.17204863,1.0811219,0.7291812,0.6293693,0.0015619785,2.6262271,4.8117857,0.2252818,0.43658122,0.0016753945,0.39874497,0.09088426,0.7646073,0.8540173,0.22752315,4.470444,0.009920692,4.78272,1.5366399,0.08100284,0.025415553,0.392129,0.8986526,0.12254235,0.00075922854,0.7737799,1.5929177,1.2909856,1.3407382,0.017438428,0.9842307,2.674569,0.830014,0.003078769,0.8985545,3.4456182,0.30569032,1.5302548,6.7533226,9.833063,9.707536,0.56450915,9.297135,0.24231319,0.05140031,0.40249574,2.290682,0.018573433,0.0018228383,0.21642713,0.034459487,0.5531816,0.16177772,1.5860881,3.973642,0.8746728,0.030915981,0.064916946,0.19280334,1.9022794,0.4921276,0.3821154,0.9608062,0.99356854,0.0020740414,0.041938722,1.2989774,0.056897875,1.5934724
101309,0.89315873,0.2963918,0.048968107,0.1426833,0.3003769,0.049861908,0.059249178,0.04836222,0.3913251,0.10250254,0.058282882,0.012519493,0.050953604,0.029739415,0.28879544,0.47717953,0.10857097,1.6531657,0.8459832,0.52728325,0.05753585,0.5006889,0.24291477,0.011970438,0.62043196,4.968535,0.610625,4.4506497,0.5744595,0.118224576,0.2124888,0.34497583,0.04872308,0.3460903,1.5642773,0.582528,1.7825766,0.2966228,1.771664,2.5303862,0.14084244,3.379395,1.1717752,0.953117,0.04837957,0.0047349413,0.8705126,0.35636503,0.1858794,0.030836985,1.5034164,0.054580096,2.403851,2.5020287,0.33928087,0.44623688,1.1759082,0.49219015,1.0173557,0.2919122,0.010758379,0.0019453806,2.701686,1.7078518,2.4137466,0.033970468,0.23605448,0.19433235,1.8598901,0.1789898,0.059430704,0.5406653,0.5386116,1.2255701,0.022751793,1.5493432,0.19975947,0.044845104,0.45370662,0.16557105,0.06720474,1.5418241,0.30572698,0.012788829,0.3092906,0.107662536,0.13828076,0.1371066,0.023581859,0.008805796,2.0253696,6.4719405,0.5854098,0.3190215,0.20754266,0.08889701,3.808551,0.8338536,0.67556363,5.0228286,0.08067659,0.18256408,0.0013660596,0.42514792,0.0861221,0.8940199,6.4845357,0.28630406,0.0024523772,0.095009506,2.9843352,0.03758824,1.1030316,1.6685717,0.75181425,0.13682942
101410,1.8888185,0.31744772,0.016171504,0.046548903,0.5845569,0.58368725,0.83161765,0.017005995,0.30826318,0.5054122,1.1452858,0.0022234023,1.4179122,0.00419045,0.1749808,0.3687448,0.08808434,1.2229973,2.5414274,2.3680038,0.11152074,0.013840829,1.0387882,0.7064293,1.2055305,2.8400412,0.9884392,0.11602871,0.4471099,0.09665292,0.12006236,0.0118740555,1.9740617,4.164131,0.7781799,0.02314965,0.0027234452,0.22332832,0.025412802,1.3611282,1.143033,1.8028519,0.32318816,0.17411774,0.56153643,0.20859778,1.5186418,0.12242784,0.3293668,0.3228538,0.31692648,1.2210182,1.7574743,0.0020443662,0.19675356,0.717203,0.70342886,0.281976,0.049553726,0.93269664,0.5791089,0.39998138,1.3642579,1.0870564,1.0013359,0.14867538,0.44817126,0.052897267,0.002691411,0.22800975,0.38221568,0.17951079,1.3235687,0.7980082,0.36868146,1.6978866,0.03508923,0.51146877,0.12644729,0.002622298,0.31098533,1.4043655,0.7823315,0.2603124,0.022349862,1.8167474,0.3667401,0.00857701,0.44690326,0.46430546,0.48888502,3.3986268,0.004222451,0.3444772,0.08217933,7.4972913e-06,1.4720298,0.5595146,0.7763499,3.6035376,0.323683,0.024611874,0.9213172,0.0028322514,0.013992624,0.25012124,1.6713428,0.31197077,0.08827941,0.014102576,0.027098458,0.6636611,1.281084,0.023160113,0.31370637,0.056173697
101915,5.516689,0.0026436949,0.054399636,0.72935486,0.03564286,0.91813785,0.098070346,0.030881783,0.8488955,0.1813379,1.1124517,0.09908346,0.0798172,0.024737852,0.09875182,0.7496876,0.83030117,4.202793,3.2067344,0.6160379,0.0800188,1.0159999,2.2484543,1.886978,0.46184546,2.9086673,0.112548694,6.1628065,3.8693202,1.9821867,0.025167756,0.35211805,10.219308,7.8969383,0.0064279037,0.047944274,0.8416174,0.30264184,2.2467942,0.32832593,0.023494381,0.35305312,1.1524743,1.0036103,0.007093311,0.0061680702,1.7519181,0.075160176,0.30881846,0.04501143,1.2415819,0.04465973,5.7870564,2.7965896,4.447157,0.13027479,0.3411302,0.15265332,0.28650463,0.059740752,0.4981056,0.17768596,2.7115445,1.3347996,5.3596516,0.13379209,0.023926202,0.2115384,0.16347447,1.9177561,0.09449521,0.06857555,0.6529947,3.7297914,0.025387049,2.8405495,0.045736447,0.65391773,0.75291544,1.2171125,0.022846354,3.582879,1.4288765,0.102753505,2.1737149,0.64141923,0.26458344,5.56658e-05,1.094235,0.25177658,3.7124991,1.6326835,0.5626371,0.4009115,0.1860667,0.00385252,1.9394817,0.017700912,0.4951183,1.230353,0.2862356,0.06876553,0.012618045,0.54704,0.1656541,0.007039066,4.427267,0.0014447874,0.004899976,0.27256635,0.14370929,1.9335176,1.6928482,1.4135898,1.5640393,0.5151223
102008,0.104915775,0.26470906,1.2637117,0.8674187,0.27715135,2.8422206e-05,0.035526156,0.014893835,1.050984,0.014675088,0.015187994,0.5367953,0.49931988,0.34894738,4.299174e-05,0.47889143,0.028402386,2.5053363,1.1979659,1.8325758,0.926998,0.07497846,0.3887219,1.1003286,0.05359268,0.11083246,0.5316853,0.00028546908,0.206292,3.6721041,0.07164785,0.5923063,4.071682,1.1236256,0.301514,2.3664708,1.1276646,5.961193,0.84266573,0.0012181938,0.15276285,2.17063,4.4890375,0.0018755123,0.051743433,0.0157244,0.14666797,0.65394783,1.1522619,0.29776227,0.03659235,2.5379078,0.33417794,0.44543374,0.7575066,0.11545035,0.00068848906,0.07389125,1.6197349,0.07387131,1.5356524,0.006896829,0.049024284,0.3253674,0.091311306,0.5500987,1.4138203,0.91669333,0.3874575,0.115414,5.7357326,5.4846725,7.88538,13.139895,2.8682728,13.268983,2.8652287,3.8818893,0.17717099,4.4024997,0.48817995,1.4086479,0.36759564,0.31648713,1.8427579,1.3385625,0.053363536,0.50998837,0.33153644,0.111558944,0.36119363,6.9494985e-05,0.29940483,2.1823013,3.6360524,0.077055104,4.2328763,0.058014996,0.009912044,0.25855076,0.0031241279,0.7791308,0.97273076,0.5000587,0.16727199,0.23375925,0.3509692,2.016839,2.1710558,0.5390939,0.016764423,0.08682358,0.19983383,0.0004944339,1.6453562,1.0790796
