IID,ROI_0,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96,ROI_97,ROI_98,ROI_99,ROI_100,ROI_101,ROI_102,ROI_103,ROI_104,ROI_105,ROI_106,ROI_107,ROI_108,ROI_109,ROI_110,ROI_111,ROI_112,ROI_113,ROI_114,ROI_115
100206,0.1548234,0.0003825718,0.0012529218,0.37657118,0.0022857066,1.0660603,0.0022003793,0.5406104,1.6456397,0.8662096,0.0004950478,1.4620701,0.036490787,0.010824736,0.055934615,0.26068395,0.00030515724,0.13517454,0.009272638,0.45991224,0.21154147,0.106284924,0.5496114,0.99249333,0.066699095,0.1802509,0.005392359,0.06952707,0.04258184,0.06410043,0.03373971,0.056552995,0.043047976,0.2055486,0.74170977,0.13102143,0.122043386,0.010972306,0.18040767,0.115850925,0.91244805,0.08491227,0.029309677,0.007474179,0.3275413,0.02165913,0.027262967,2.9155193e-05,0.12899171,0.0051406333,0.3023927,0.13254197,0.092720225,0.1629817,0.15643416,0.113230236,0.014111149,0.031709258,0.037505116,0.11626896,0.05827935,0.25118193,0.07314213,0.7771311,0.14148477,0.00025959173,0.0023235865,0.18092714,0.5512719,0.16508546,0.13804288,0.09386213,0.037743017,0.16763836,0.50166357,0.0008700584,0.2445689,0.002648693,0.093829796,0.22409405,0.06177479,0.026354667,0.27343336,0.028223338,0.5340532,0.118001066,0.67945653,0.034371927,0.12411499,0.012192834,0.06249027,0.0006312153,0.36938953,3.1383097e-05,0.019661913,0.008802221,0.049058,0.015169935,0.07650895,0.049388576,0.0025453323,0.021348236,0.039552063,0.24424236,0.00031763315,0.020081416,0.038116526,0.3654262,0.04677072,0.0042469488,0.029534316,0.7003635,0.3686318,0.027641471,0.050077025,0.6720114
100307,0.013318264,0.0073843626,0.024400746,0.010279516,0.0040515214,0.20127736,0.008077244,0.046615615,0.049620774,0.004469816,0.001881723,0.20107797,0.0035382512,0.0023759392,0.26557884,0.11429804,0.02062171,0.02190446,0.15232565,0.13099961,0.007122957,0.0010805501,0.45077494,0.1325285,0.015228039,0.001492798,0.07940753,0.045581218,0.022078784,0.0027447473,0.025538895,0.05458937,0.017818281,0.101525255,0.0030271844,0.15987322,0.0008122919,0.00043871102,0.08227713,0.060042236,0.22637285,0.020725356,0.29138854,0.4099423,0.11789941,0.012115311,0.056270525,0.117334075,0.07436539,0.3845851,0.27403462,0.058097977,0.103919126,0.0009320649,0.0022635504,0.004383839,0.16933915,0.027394151,1.1828198,0.22899295,0.4781466,0.003985618,0.12636517,0.16884224,0.02952695,0.0006618128,0.052784517,0.33931047,0.00055054366,0.07135033,0.042516746,0.10595406,0.15198898,0.07802436,0.019116918,0.005249527,0.01443464,0.10186846,0.028574228,0.002107345,0.10381115,0.00359358,0.42302006,0.08380195,0.39754853,0.045214318,0.38203102,0.0046033384,0.31418553,0.16375288,0.0026830994,0.20025317,0.03441698,0.28086585,0.1270491,0.10763105,0.055965733,0.0008451215,0.017000647,0.01849139,0.28215018,0.31196806,0.033823572,0.02927683,0.08084959,0.07013341,0.19531651,2.3070447,0.2943782,0.01412015,0.04931481,0.7347867,0.029468037,0.0034865814,0.028627027,0.08938868
100408,0.006572075,0.053365245,0.20777194,0.5478322,0.0025439905,0.50596213,0.043301463,0.63775903,1.481697,0.052214243,5.4653403e-05,0.32859054,0.005542845,0.02269095,0.05401734,0.20883003,0.0053316653,0.10168264,0.12514825,0.72606754,0.48650417,0.3801087,0.7834801,0.7292351,0.16201161,0.002056705,0.11713495,0.47514716,0.0068350635,0.700956,0.019936234,0.02156678,0.00022704536,0.16431865,0.24158671,0.049039032,0.067859344,0.0030587853,0.35758346,0.07994416,0.6738327,0.075626925,0.0019421864,0.10090241,0.32054242,0.08872317,0.13922265,0.004331132,0.05981324,0.009951736,0.333158,0.026878556,0.30668083,0.2557155,0.61895674,0.20721667,0.00035509805,0.14289036,0.70083094,0.102478094,0.3194628,0.06111256,0.008104588,0.22298601,0.14632916,0.070405565,0.13140516,0.023344308,0.094524324,0.048616618,0.035389334,0.2159613,0.06079576,0.5984346,0.18278292,0.007996288,0.013801882,0.275642,0.75153124,0.06798568,0.0049502137,0.0057081208,0.3548017,0.005771449,0.05571896,0.26586342,0.79579675,0.20262495,0.040235396,0.049844634,0.20763993,0.032135457,1.6284079e-05,0.119031064,0.004334467,0.6697562,0.00023085941,0.10654716,0.25339982,0.0034604552,0.063910455,0.015283158,0.027636677,0.0930989,0.9584635,0.050115164,1.1252116,0.5959429,0.36687562,0.00048999605,0.06750136,0.0037920119,0.7504924,0.18802884,0.29965603,0.8499433
100610,0.049711905,0.023299765,0.0019614622,0.1485286,1.4056826,1.948611,0.09697452,0.058332853,1.7230991,1.6360186,0.00781473,0.7631524,0.39152017,0.29287633,0.65927166,1.4088465,0.013164641,0.004623735,0.110239446,0.030217916,0.5860342,1.2867354,1.3464485,0.7595258,2.3279397,1.5017059,2.544245,2.08548,0.031403713,0.000109182685,0.22466083,1.5528914,0.007972836,0.023250807,0.061167624,0.047658578,0.003020996,0.0069989366,0.18979725,0.1659701,0.07732709,0.10537962,0.15588027,0.0020215323,0.007709012,0.17804249,0.044736557,0.058852833,0.24685568,0.0064032306,0.14007702,0.15295486,0.07943148,0.005513113,0.0011374174,0.0021672056,0.1806812,0.044280045,0.0073040547,1.0921662,0.21661368,0.04429068,0.0024257628,0.012181283,0.27549618,0.123482056,0.019600997,0.15607114,0.039997302,0.0062779705,0.66078305,0.5343222,0.118520185,0.15130852,0.10277804,0.09979445,0.009730995,0.041455843,0.06950142,0.324657,0.00028580154,0.0023657465,8.419051e-05,0.7094216,0.036848817,0.00049376086,0.80385554,0.030847102,0.0012456367,0.09054618,0.3784787,0.21583718,0.4229158,0.3698673,0.32081077,0.8164849,0.27881712,0.081374265,0.5152525,0.32306138,0.409503,0.3895725,0.030929692,0.2964211,0.46350077,0.11638807,0.0037030592,1.2086854,1.4993385,0.53542787,1.2267103,0.7969724,3.3262672,0.620327,0.9902504,0.030954415
101006,6.042013,0.34750107,0.05500886,1.0222992,0.8324281,1.37546,0.107335255,2.3775723,18.984972,0.10793144,0.13253602,2.6438482,0.09465283,0.7290316,0.8112238,0.15157935,0.45463526,0.1856056,0.001641939,11.976545,2.5809307,0.9750187,5.931374,14.589802,1.2902732,0.0774129,0.09475174,0.08885263,0.11955141,0.41385436,0.48017493,1.0212988,0.9246943,7.06443,7.343534,3.3136404,3.5372105,1.3856002,0.15083253,1.9336566,9.500261,0.47202787,4.5242167,0.022147547,0.13221349,0.9700523,1.0876725,3.836738,0.17633508,4.717823,2.2205064,19.81742,7.0555663,0.0021579475,0.7156319,1.1907026,6.8655577,0.040493198,4.340521,0.1511947,0.023770256,0.09279082,0.07159429,0.3984125,0.0107767815,3.163384,1.7152148,4.577587,6.343514,0.28794506,1.8136001,0.09999525,0.36748898,4.1586123,9.967767,0.47905123,1.6381155,4.942573,0.100163385,3.4929385,2.6074357,0.3826325,1.018635,2.58275,9.951316,2.8686247,6.7836714,0.66195536,1.0349182,0.06889952,11.600731,0.04448971,2.996819,0.25997052,5.187865,3.867438,5.171746,5.7595725,0.053333305,0.008142817,2.1434226,3.1838264,0.35238802,6.6488457,7.281839,12.557324,8.434304,0.337718,1.9921131,0.78612787,10.440324,0.089214414,16.106806,0.11057603,23.207443,1.3361657
101107,0.42119116,0.07420466,0.010297696,0.12868068,0.17631777,0.3857909,0.0331882,0.055337038,0.8610928,0.12785564,0.023652371,0.8069733,0.08704042,0.057600178,0.1433667,0.010673557,0.6973274,0.2870328,0.03761911,1.1728504,0.40161765,0.09890463,0.10277068,1.047993,0.46788552,0.10712354,0.010353709,0.001238291,0.20527656,0.05175841,0.39400905,0.0001346012,0.30519843,0.90730596,1.5277704,0.9125232,0.5795731,0.0045645433,0.20560728,0.020017955,3.1508276,0.48002163,0.110406995,0.04661585,0.046528008,0.06538934,0.37845862,0.06175914,0.012286039,0.13280421,0.5335585,1.2844263,0.16035923,0.0066983528,0.3309479,0.8750198,0.27193794,0.102458194,0.97633725,0.42364606,0.01334432,0.4965232,8.7377775e-06,0.078976184,0.010048224,0.29153657,0.14283177,1.1953145,0.85620195,0.08269491,0.317578,0.0061755246,0.5032701,2.6520529,2.043567,0.03893299,0.38789588,0.2339998,1.0624403,0.7551486,0.1251291,0.22910859,0.084918484,0.16255254,1.8909847,0.67420596,1.6874475,0.09207314,0.14257641,0.0061788624,0.9622656,0.02992163,0.28890935,0.008138138,0.21825933,0.4677789,1.067187,1.0987413,0.25023037,0.016793972,0.40247095,0.11973379,0.12204719,5.074436e-05,0.93148553,1.0324681,0.57699406,0.46075922,0.0014921486,0.0536665,0.82314605,0.43070927,0.67260987,0.0057520396,1.6015369,0.019556595
101309,1.7728225,0.9962199,5.1098094,0.39548618,0.2874155,0.8771355,3.5605476,4.401068,1.5432028,0.026978705,2.3355877,0.15826868,2.642634,0.0004823554,0.17957108,0.8834604,1.7456671,0.15248479,2.9130595,0.022614669,0.36636314,0.24549441,10.027665,1.0435431,2.794749,2.0801563,1.1606736,2.5475807,5.090058,0.09555259,1.9728721,0.2777067,1.1341807,0.48045394,0.052083082,0.14494722,3.6944215,2.0369046,1.6683081,1.7110988,0.3183626,1.5101383,1.9636616,1.471154,3.0226724,0.8199761,4.336923,0.03620474,0.016946211,0.46377674,5.825156,1.6349832,0.7610698,3.9354494,0.17369394,1.3216683,0.78587043,2.5537462,3.0157504,6.568227,1.2540404,0.0016425758,0.89377564,0.7188254,0.30130863,3.5732968,1.2269309,3.3540614,0.00015033256,0.17058021,1.595578,0.6135187,0.48890895,1.2714244,0.16688763,0.10711812,0.37420708,1.7923579,1.2669171,0.09924691,1.9525763,1.5114992,0.8278194,2.806525,0.63395274,0.6252518,0.47420254,0.73088866,0.23331602,1.6601007,1.7081606,0.23396619,0.6745218,2.1860127,0.15704475,0.035365753,3.9209836,1.3961915,3.2093437,0.22104199,0.052661125,0.71911114,0.119120084,0.42244682,1.3900326,0.24744768,0.27346617,2.6170359,0.02412518,0.3103286,0.03776407,4.560138,0.035586618,0.98032814,0.03137569,0.90976644
101410,0.119895704,0.022723652,0.0004763183,0.10412869,0.16639902,0.27985114,0.049337626,0.00062960427,0.15687397,0.17407233,0.14065388,0.49351746,0.070878915,0.0046862965,0.032906264,0.0008812898,0.030200144,0.09693123,0.00033044894,0.07966946,0.020198967,0.0104929125,0.47501674,0.06443116,0.12551281,0.27575153,0.50111455,0.19867858,0.0062831338,0.018579908,0.0024190184,0.1727631,0.00473625,0.00023575287,0.005903467,0.006036589,0.0012018846,0.0191143,0.034685917,0.017206063,0.0020342604,0.002480605,1.8473329e-05,0.00048800444,0.10523444,0.016705437,0.02186029,0.0033013034,0.12397039,0.0018561459,0.13167925,0.0011163843,0.099868536,0.0076050824,0.0036542912,0.03209177,0.029112719,0.11234049,0.018743865,0.0042277817,0.07887923,0.050241712,0.0001275822,0.11957608,0.57076085,0.04301183,0.0025180073,0.0022520886,0.09521956,0.054422453,0.0046486277,0.00088278827,0.0011018816,0.004122342,3.519715e-05,0.0033839454,0.03770718,0.0637319,0.0038986225,0.13919212,0.064193696,0.092750914,0.1937889,0.18912306,0.10890396,0.0011201993,0.59769064,0.57935196,0.00473416,0.023150118,0.31381145,0.0026041472,0.2195018,0.014912943,0.15897429,0.10186466,0.0015936375,0.06742733,0.074145526,0.103543326,0.08921302,0.4204565,0.063788146,0.1422006,0.26171172,0.067648575,1.104204,0.37103984,0.0028587875,0.05640853,0.04103082,0.0055039865,0.027571332,0.20218816,0.06486335,0.34417447
101915,9.961609,22.824917,24.181463,0.64712787,95.82591,13.861813,57.964977,120.77471,23.729101,12.480007,84.715485,0.06762095,42.462143,9.787767,6.016497,38.671314,20.307676,17.556839,61.516716,31.648382,15.048796,7.6372285,152.82062,13.122862,34.640293,36.684166,0.0054215137,49.20978,37.37226,0.017891955,4.865012,8.053784,25.437906,2.8523078,5.62066,0.81944555,73.789085,2.042053,32.05413,51.436073,2.4074707,1.0328106,2.5710497,27.82881,11.128468,7.374372,27.034359,2.3108623,0.0027626571,11.54708,106.35804,23.53156,3.8452103,103.61464,21.286606,28.939024,13.652133,25.272238,16.098104,80.98632,1.7770042,0.53968024,12.639158,2.7515342e-05,0.9636832,13.402626,71.11177,7.51627,1.3017663,0.11019651,39.943558,14.20436,6.628139,7.6368465,6.419168,1.0539416,1.3689768,14.451905,0.15224332,3.401505,26.049541,4.995295,6.3707805,24.013832,18.328568,17.67589,10.159215,12.626228,0.12583813,60.264797,12.505267,1.2476645,10.759297,7.5151644,42.658455,133.83191,29.884972,19.577875,43.860577,30.45593,15.375546,16.11426,13.960873,14.142023,28.806614,0.24202627,23.11134,0.38781852,13.800025,0.00082384364,21.284489,36.20031,3.361603,19.516008,5.671916,1.8627024
102008,0.28192893,0.0002711333,0.08209147,0.29497808,0.99558437,0.00022244714,0.091072224,1.0685396,1.0378112,0.01633203,1.1972854,0.040401,0.33895662,0.12853779,0.0026763205,1.0102677,0.6463734,0.070686005,1.3163509,0.7286671,1.2742027,3.6724129,2.7188818,3.7059205,3.0902367,0.21512884,0.17940311,0.06592684,0.15460233,0.27623945,0.00746564,0.22864473,1.1677784,0.2783269,0.83012056,1.7837867,0.16007333,0.0575961,1.530812,0.4216609,1.1864611,0.029216668,0.11577981,0.47161877,1.1118621,0.3605315,0.21102872,0.70030534,0.18048146,0.20429456,0.14389788,1.2771918,1.5967534,1.3013523,2.1744552,0.34661323,0.35210538,0.0004943385,0.030019276,0.03635229,0.00024647542,0.0006887413,0.00035817918,0.015226134,0.12574886,0.12868518,0.60369134,0.35715815,1.0651206,0.3022688,0.32111928,1.186566,0.39753786,0.54386944,2.3808868,0.26041093,2.622729,0.6319835,0.5386052,3.3471577,0.10309954,0.039152414,0.03069326,0.28766635,0.07225536,0.0634483,0.18826553,0.3532101,0.11597321,0.0015988194,1.8248143,1.5127068,1.0468688,0.5807545,0.028695777,0.1417594,0.03096873,0.034716718,0.36121884,0.031378277,1.1832609,1.868479,0.38369042,0.40864244,2.2794826,1.5587192,1.5011388,0.16834027,0.7865758,0.5652892,0.99626285,0.38007006,0.79409426,1.3108473,2.74003,0.22510265
